date,decision,rate_before,rate_after,rate_change,expected_change,surprise,chair,regime,sentiment,lm_score,cb_score,word_count,sp500_ret,nasdaq_ret,gold_ret,ty10_chg,tb13w_chg,vix,term_spread
2016-03-16,unchanged,0.5,0.5,0.0,0.0,0.0,Yellen,normalization,0.01299468399291199,0.0383933845245127,-0.012404016538688719,1693,0.659523648662075,0.23132007620268966,2.863414119720457,-0.034999966621398926,-0.025000005960464478,14.989999771118164,1.637999951839447
2016-04-27,unchanged,0.5,0.5,0.0,0.0,0.0,Yellen,normalization,0.012654502648616835,0.03708063566804003,-0.011771630370806356,1699,-0.9230768513682666,-1.1895626288754764,1.304839054214973,-0.02199995517730713,-0.03500001132488251,13.770000457763672,1.6150000095367432
2016-06-15,unchanged,0.5,0.5,0.0,0.0,0.0,Yellen,normalization,0.012012012012012014,0.03663663663663664,-0.012612612612612612,1665,0.3132990699674149,0.20661613985223296,0.8010519806092579,-0.031999945640563965,-0.009999990463256836,20.139999389648438,1.340999960899353
2016-07-27,unchanged,0.5,0.5,0.0,0.0,0.0,Yellen,normalization,0.012729425695677914,0.036708111308466546,-0.011249259917110717,1689,0.16062090221754657,0.29514557351464626,0.4296753616077726,-0.003999948501586914,-0.06299999356269836,12.829999923706055,1.2319999933242798
2016-09-21,unchanged,0.5,0.5,0.0,0.0,0.0,Yellen,normalization,0.012152777777777778,0.03761574074074074,-0.013310185185185185,1728,0.6499784427785565,0.8373623234351625,1.0174089796977268,-0.03600001335144043,-0.06300000846385956,13.300000190734863,1.4449999779462814
2016-11-02,unchanged,0.5,0.5,0.0,0.0,0.0,Yellen,normalization,0.012783265543288786,0.0389308541545613,-0.01336432306798373,1721,-0.442340083894613,-0.923690588757472,-0.35966276909786604,0.013000011444091797,0.013000011444091797,19.31999969482422,1.4540000259876251
2016-12-14,rate_hike,0.5,0.75,0.25,0.0,0.25,Yellen,normalization,0.012055455093429777,0.03676913803496082,-0.012658227848101266,1659,0.38832279549073156,0.3711863341206901,-2.8846980617804205,0.05499982833862305,-0.034999996423721313,13.1899995803833,2.002000093460083
2017-02-01,unchanged,0.75,0.75,0.0,0.0,0.0,Yellen,normalization,0.013247073321010473,0.038817005545286505,-0.012322858903265557,1623,0.057030940329357155,-0.11430280352093132,0.9207013777967907,-0.003999948501586914,-0.01199999451637268,11.8100004196167,1.9739999771118164
2017-03-15,rate_hike,0.75,1.0,0.25,0.0,0.25,Yellen,normalization,0.013373860182370821,0.038905775075987845,-0.0121580547112462,1645,-0.16267102694210098,0.01203313465143882,2.1998187610305497,0.014000177383422852,-0.006999969482421875,11.630000114440918,1.7929999232292175
2017-05-03,unchanged,1.0,1.0,0.0,0.0,0.0,Yellen,normalization,0.011882998171846435,0.03717245581962218,-0.01340645947592931,1641,0.05821026438950783,0.04594509970665573,-1.5966001303167159,0.04699993133544922,0.00700002908706665,10.680000305175781,1.4610000252723694
2017-06-14,rate_hike,1.0,1.25,0.25,0.0,0.25,Yellen,normalization,0.012246117084826761,0.035842293906810034,-0.011350059737156512,1674,-0.2239598146152706,-0.47442547115641154,-1.6184865545233629,0.023999929428100586,0.009999990463256836,10.640000343322754,1.1550000309944153
2017-07-26,unchanged,1.25,1.25,0.0,0.0,0.0,Yellen,normalization,0.01196319018404908,0.03496932515337423,-0.011042944785276074,1630,-0.09726882691745313,-0.6315061086567281,0.8486769884657726,0.0279998779296875,-0.01700007915496826,9.600000381469727,1.187000036239624
2017-09-20,unchanged,1.25,1.25,0.0,0.0,0.0,Yellen,normalization,0.010863005431502714,0.03198551599275799,-0.010259505129752565,1657,-0.3045917698414143,-0.5165720388111605,-1.6310994218035442,0.0010001659393310547,-0.011999964714050293,9.779999732971191,1.2569999694824219
2017-12-13,rate_hike,1.25,1.5,0.25,0.0,0.25,Yellen,normalization,0.010889856876166771,0.03298070939639079,-0.01120099564405725,1607,-0.407085922717395,-0.2802585892351444,0.6744840412231848,-0.003000020980834961,0.009999990463256836,10.180000305175781,1.0759999752044678
2018-03-21,rate_hike,1.5,1.75,0.25,0.0,0.25,Powell,normalization,0.012109623964308477,0.035691523263224986,-0.011472275334608031,1569,-2.5162888405856463,-2.431624378770569,0.44673465830201087,-0.07500004768371582,-0.027000069618225098,17.860000610351562,1.1970000267028809
2018-05-02,unchanged,1.75,1.75,0.0,0.0,0.0,Powell,normalization,0.01264591439688716,0.03696498054474708,-0.011673151750972763,1542,-0.22536742393085252,-0.17955470680260802,0.6218313939622144,-0.017999887466430664,0.003000020980834961,15.970000267028809,1.1790000200271606
2018-06-13,rate_hike,1.75,2.0,0.25,0.0,0.25,Powell,normalization,0.01314878892733564,0.03806228373702422,-0.011764705882352941,1445,0.24715497784321902,0.8490435190003751,0.5474574332855965,-0.03099989891052246,-0.011999964714050293,12.9399995803833,1.0820000171661377
2018-08-01,unchanged,2.0,2.0,0.0,0.0,0.0,Powell,normalization,0.013617318435754191,0.03770949720670391,-0.01047486033519553,1432,0.4926444803381743,1.2377878847200392,-0.599396393939403,-0.01699995994567871,-0.013000011444091797,13.149999618530273,1.024999976158142
2018-09-26,rate_hike,2.0,2.25,0.25,0.0,0.25,Powell,normalization,0.011299435028248588,0.03389830508474576,-0.011299435028248588,1416,0.2763287087557916,0.6457785671937375,-0.979895408029732,-0.005000114440917969,-0.019999980926513672,12.890000343322754,0.9010000228881836
2018-11-08,unchanged,2.25,2.25,0.0,0.0,0.0,Powell,normalization,0.01365546218487395,0.03851540616246499,-0.011204481792717087,1428,-0.9199013706103346,-1.6462881150409232,-1.3492517516226048,-0.04500007629394531,-0.003000020980834961,16.719999313354492,0.9309999942779541
2018-12-19,rate_hike,2.25,2.5,0.25,0.0,0.25,Powell,normalization,0.013049450549450548,0.03708791208791209,-0.01098901098901099,1456,-1.5772106327423614,-1.6336100306734114,0.918457010161542,0.010999917984008789,-0.003000020980834961,25.579999923706055,0.440000057220459
2019-01-30,unchanged,2.5,2.5,0.0,0.0,0.0,Powell,normalization,0.013067400275103164,0.03782668500687758,-0.011691884456671253,1454,0.8597395948725415,1.3735076760518765,0.7481431082647816,-0.059999942779541016,-0.02500009536743164,17.65999984741211,0.3299999237060547
