date,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt
1991-02-22,0.002227,0.001996,0.006866,0.006724,0.001863,365.65,3321441220.00,6663
1991-02-25,0.004392,0.004076,0.005426,0.005228,0.004403,367.26,3335034970.00,6660
1991-02-26,-0.010480,-0.010653,-0.003416,-0.003476,-0.012117,362.81,3299560390.00,6661
1991-02-27,0.011476,0.011292,0.007556,0.007450,0.013588,367.74,3336813700.00,6662
1991-02-28,0.000805,0.000631,0.009772,0.009744,-0.001822,367.07,3339106370.00,6662
1991-03-01,0.008371,0.008298,0.006262,0.006227,0.009263,370.47,3366815550.00,6662
1991-03-04,0.000792,0.000434,0.011984,0.011699,-0.003077,369.33,3368276780.00,6662
1991-03-05,0.018720,0.018588,0.014933,0.014847,0.020009,376.72,3431259330.00,6661
1991-03-06,-0.000997,-0.001051,0.004454,0.004391,-0.001460,376.17,3427552250.00,6660
1991-03-07,0.000183,0.000112,0.004281,0.004118,-0.000691,375.91,3427966970.00,6650
1991-03-08,-0.001836,-0.001998,0.005666,0.005586,-0.002554,374.95,3421325790.00,6651
1991-03-11,-0.005634,-0.006020,-0.000339,-0.000678,-0.005307,372.96,3400739050.00,6653
1991-03-12,-0.008146,-0.008229,-0.002455,-0.002526,-0.007856,370.03,3372738780.00,6651
1991-03-13,0.010826,0.010782,0.007081,0.007052,0.012269,374.57,3409175110.00,6651
1991-03-14,-0.001446,-0.001492,0.005160,0.005112,-0.002857,373.50,3397559390.00,6649
1991-03-15,-0.002086,-0.002091,-0.001230,-0.001274,0.000241,373.59,3391832080.00,6648
1991-03-18,-0.002448,-0.002485,0.001536,0.001479,-0.003962,372.11,3383173350.00,6648
1991-03-19,-0.012276,-0.012350,-0.004580,-0.004617,-0.014834,366.59,3341694370.00,6651
1991-03-20,0.003676,0.003665,0.004316,0.004310,0.003628,367.92,3354487470.00,6656
1991-03-21,-0.002437,-0.002468,0.003451,0.003437,-0.003642,366.58,3353214700.00,6659
1991-03-22,0.001576,0.001132,0.003131,0.002731,0.002455,367.48,3357069030.00,6657
1991-03-25,0.006500,0.006364,0.005513,0.005409,0.006395,369.83,3378428190.00,6653
1991-03-26,0.016058,0.016055,0.007365,0.007342,0.017495,376.30,3434443450.00,6655
1991-03-27,0.000049,0.000024,0.006347,0.006326,-0.002525,375.35,3434623000.00,6661
1991-03-28,-0.000331,-0.000339,0.005386,0.005371,-0.000346,375.22,3444735650.00,6660
1991-04-01,-0.007887,-0.008127,-0.001006,-0.001159,-0.010447,371.30,3417189630.00,6649
1991-04-02,0.019315,0.019280,0.009694,0.009674,0.022085,379.50,3484057420.00,6651
1991-04-03,0.001303,0.001234,0.007960,0.007945,-0.001476,378.94,3488810860.00,6651
1991-04-04,0.003189,0.002814,0.005458,0.005385,0.002190,379.77,3498836150.00,6651
1991-04-05,-0.008957,-0.008982,0.001111,0.001069,-0.011612,375.36,3467410980.00,6650
1991-04-08,0.005881,0.005831,0.002053,0.001956,0.008792,378.66,3487647020.00,6653
1991-04-09,-0.010069,-0.010193,-0.001068,-0.001192,-0.013469,373.56,3452065900.00,6652
1991-04-10,-0.001837,-0.001849,0.000949,0.000918,-0.001098,373.15,3445672320.00,6648
1991-04-11,0.011522,0.011511,0.008509,0.008487,0.012006,377.63,3485115000.00,6643
1991-04-12,0.006035,0.006023,0.005133,0.005112,0.007335,380.40,3506149650.00,6642
1991-04-15,0.001968,0.001729,0.001322,0.001211,0.002077,381.19,3512186350.00,6640
1991-04-16,0.014233,0.014209,0.006682,0.006651,0.016868,387.62,3561975950.00,6639
1991-04-17,0.007752,0.007724,0.006616,0.006607,0.007301,390.45,3589943740.00,6639
1991-04-18,-0.004857,-0.004872,0.001468,0.001439,-0.005097,388.46,3572634890.00,6639
1991-04-19,-0.009834,-0.009870,-0.000865,-0.000894,-0.010966,384.20,3537361380.00,6641
1991-04-22,-0.009336,-0.009434,-0.007944,-0.008002,-0.008459,380.95,3503538270.00,6638
1991-04-23,0.001777,0.001760,0.003613,0.003582,0.002126,381.76,3509765910.00,6637
1991-04-24,0.002895,0.002780,0.004466,0.004322,0.002619,382.76,3520656020.00,6639
1991-04-25,-0.007303,-0.007374,-0.000625,-0.000711,-0.009170,379.25,3494995700.00,6642
1991-04-26,-0.001376,-0.001451,-0.000129,-0.000178,-0.000606,379.02,3490146340.00,6640
1991-04-29,-0.012574,-0.012769,-0.005352,-0.005456,-0.014142,373.66,3445294430.00,6638
1991-04-30,0.002211,0.001980,-0.003821,-0.003897,0.004523,375.35,3452264390.00,6639
1991-05-01,0.011984,0.011959,0.007196,0.007161,0.013161,380.29,3494259400.00,6641
1991-05-02,0.001922,0.001880,0.004836,0.004808,0.000605,380.52,3503346740.00,6646
1991-05-03,0.000813,0.000716,0.003169,0.003142,0.000736,380.80,3506528430.00,6647
1991-05-06,-0.001580,-0.002123,-0.001309,-0.001528,-0.001891,380.08,3498347870.00,6646
1991-05-07,-0.005006,-0.005377,0.002367,0.002291,-0.007262,377.32,3479580370.00,6648
1991-05-08,0.002347,0.002323,0.004043,0.004006,0.003154,378.51,3487820940.00,6650
1991-05-09,0.011488,0.011049,0.005198,0.004994,0.012523,383.25,3526461560.00,6647
1991-05-10,-0.015676,-0.015818,-0.004073,-0.004112,-0.019596,375.74,3471153700.00,6648
1991-05-13,0.001862,0.001554,-0.000283,-0.000426,0.002715,376.76,3476544340.00,6651
1991-05-14,-0.011850,-0.011936,-0.006070,-0.006137,-0.013643,371.62,3435031380.00,6645
1991-05-15,-0.009834,-0.009936,-0.007946,-0.007967,-0.008207,368.57,3401096940.00,6647
1991-05-16,0.009211,0.009065,0.003792,0.003753,0.009822,372.19,3432660570.00,6653
1991-05-17,-0.000181,-0.000186,0.002145,0.002125,0.000537,372.39,3432719260.00,6654
1991-05-20,-0.000067,-0.000281,-0.000780,-0.000907,-0.000295,372.28,3431673200.00,6651
1991-05-21,0.007450,0.007355,0.003274,0.003237,0.008246,375.35,3457746830.00,6653
1991-05-22,0.002428,0.002395,0.001972,0.001954,0.002238,376.19,3466846730.00,6659
1991-05-23,-0.001313,-0.001342,0.001940,0.001924,-0.003243,374.97,3462400190.00,6658
1991-05-24,0.006375,0.006063,0.005159,0.004838,0.006721,377.49,3483688910.00,6656
1991-05-28,0.010607,0.010325,0.003560,0.003458,0.011788,381.94,3519651160.00,6655
1991-05-29,0.002654,0.002624,0.003403,0.003381,0.002225,382.79,3526826280.00,6654
1991-05-30,0.010109,0.010047,0.007187,0.007150,0.010894,386.96,3562263500.00,6654
1991-05-31,0.007133,0.006996,0.006538,0.006525,0.007417,389.83,3587705290.00,6655
1991-06-03,-0.002471,-0.002775,0.001578,0.001421,-0.004540,388.06,3577535830.00,6649
1991-06-04,-0.000321,-0.000487,0.000769,0.000672,-0.000825,387.74,3576206480.00,6653
1991-06-05,-0.005235,-0.005258,0.001089,0.001065,-0.006834,385.09,3557530090.00,6658
1991-06-06,-0.003385,-0.003446,-0.000134,-0.000168,-0.003791,383.63,3545739580.00,6663
1991-06-07,-0.009041,-0.009058,-0.001724,-0.001753,-0.010948,379.43,3513762160.00,6665
1991-06-10,-0.002186,-0.002591,-0.002013,-0.002347,-0.002267,378.57,3504178410.00,6666
1991-06-11,0.004424,0.004226,0.000454,0.000358,0.006551,381.05,3519656580.00,6663
1991-06-12,-0.010461,-0.010485,-0.008476,-0.008511,-0.011547,376.65,3482832370.00,6666
1991-06-13,0.002134,0.002065,0.002174,0.002156,0.002602,377.63,3490424650.00,6672
1991-06-14,0.010401,0.010368,0.005867,0.005822,0.012340,382.29,3526459970.00,6672
1991-06-17,-0.003775,-0.003821,-0.001621,-0.001674,-0.005650,380.13,3513103190.00,6670
1991-06-18,-0.003599,-0.003690,-0.002474,-0.002501,-0.004051,378.59,3500286680.00,6669
1991-06-19,-0.009258,-0.009269,-0.005662,-0.005679,-0.009245,375.09,3468750490.00,6671
1991-06-20,0.000214,0.000204,-0.000191,-0.000218,0.000880,375.42,3469863310.00,6674
1991-06-21,0.004215,0.004213,0.001745,0.001727,0.006206,377.75,3484889350.00,6679
1991-06-24,-0.016578,-0.017083,-0.010969,-0.011392,-0.018028,370.94,3425359260.00,6681
1991-06-25,-0.001745,-0.001809,-0.003317,-0.003389,-0.000782,370.65,3420562620.00,6680
1991-06-26,0.001376,0.001353,-0.001090,-0.001105,0.002536,371.59,3426208600.00,6683
1991-06-27,0.006771,0.006757,0.002820,0.002797,0.007562,374.40,3449444130.00,6683
1991-06-28,-0.006103,-0.006332,0.000311,0.000226,-0.008654,371.16,3448357820.00,6688
1991-07-01,0.015764,0.015718,0.005160,0.005133,0.018213,377.92,3502627460.00,6685
1991-07-02,-0.001009,-0.001019,0.000728,0.000709,-0.001191,377.47,3498945200.00,6688
1991-07-03,-0.009230,-0.009572,-0.003896,-0.004036,-0.010968,373.33,3464445730.00,6688
1991-07-05,0.001917,0.001783,0.002082,0.002043,0.002009,374.08,3469614500.00,6675
1991-07-08,0.008084,0.008041,0.000466,0.000345,0.010319,377.94,3497444910.00,6676
1991-07-09,-0.000854,-0.000992,0.003167,0.003030,-0.004842,376.11,3493974520.00,6676
1991-07-10,0.000404,0.000402,0.004199,0.004186,-0.000984,375.74,3495425670.00,6677
1991-07-11,0.002929,0.002922,0.002332,0.002308,0.003274,376.97,3506871470.00,6679
1991-07-12,0.007602,0.007587,0.005261,0.005250,0.008701,380.25,3532806950.00,6674
1991-07-15,0.006161,0.005993,0.005106,0.005030,0.005628,382.39,3554112470.00,6676
1991-07-16,-0.001752,-0.001793,0.000392,0.000360,-0.002223,381.54,3550856640.00,6678
1991-07-17,-0.000131,-0.000169,0.002304,0.002288,-0.000944,381.18,3550568190.00,6681
1991-07-18,0.009041,0.009037,0.006989,0.006968,0.010992,385.37,3582867810.00,6683
1991-07-19,-0.001929,-0.001960,0.002343,0.002316,-0.002984,384.22,3577690790.00,6687
1991-07-22,-0.003425,-0.003508,-0.000597,-0.000626,-0.003488,382.88,3565144540.00,6685
1991-07-23,-0.008420,-0.008453,-0.003266,-0.003303,-0.009037,379.42,3534889800.00,6682
1991-07-24,-0.002706,-0.002731,-0.001677,-0.001704,-0.002056,378.64,3525969910.00,6686
1991-07-25,0.005378,0.005277,0.002458,0.002297,0.006127,380.96,3544701010.00,6683
1991-07-26,0.000878,0.000789,0.003006,0.002910,-0.000079,380.93,3547729520.00,6688
1991-07-29,0.004775,0.004600,0.000712,0.000642,0.005828,383.15,3563949940.00,6686
1991-07-30,0.008723,0.008508,0.004623,0.004547,0.009239,386.69,3594590360.00,6688
1991-07-31,0.003968,0.003954,0.005935,0.005915,0.002896,387.81,3610102520.00,6692
1991-08-01,-0.000973,-0.001022,0.000698,0.000671,-0.001779,387.12,3603809130.00,6685
1991-08-02,0.000808,0.000687,0.001724,0.001681,0.000155,387.18,3607436990.00,6687
1991-08-05,-0.004846,-0.005165,-0.002183,-0.002331,-0.005475,385.06,3588814810.00,6685
1991-08-06,0.011969,0.011596,0.002850,0.002776,0.014439,390.62,3630419500.00,6690
1991-08-07,0.001144,0.000853,0.002620,0.002598,-0.000154,390.56,3635091220.00,6696
1991-08-08,-0.001488,-0.001618,0.002178,0.002145,-0.003175,389.32,3629734300.00,6699
1991-08-09,-0.003925,-0.004246,0.001036,0.000869,-0.005651,387.12,3614435800.00,6703
1991-08-12,0.001978,0.001686,0.000304,0.000189,0.002325,388.02,3620510610.00,6705
1991-08-13,0.004441,0.004395,0.002914,0.002881,0.004124,389.62,3636638160.00,6711
1991-08-14,0.002259,0.002133,0.003345,0.003292,0.000719,389.90,3644626930.00,6714
1991-08-15,-0.001346,-0.001400,0.001052,0.001038,-0.001462,389.33,3640039490.00,6718
1991-08-16,-0.007974,-0.008094,-0.001416,-0.001484,-0.009632,385.58,3610690610.00,6718
1991-08-19,-0.023036,-0.023216,-0.024102,-0.024201,-0.023627,376.47,3526984080.00,6718
1991-08-20,0.007127,0.007101,0.007017,0.006990,0.007863,379.43,3551892210.00,6715
1991-08-21,0.027107,0.027082,0.019135,0.019121,0.029413,390.59,3649183290.00,6715
1991-08-22,0.002229,0.002196,0.004393,0.004378,0.001895,391.33,3657214500.00,6717
1991-08-23,0.006183,0.006150,0.005558,0.005537,0.007257,394.17,3679609000.00,6713
1991-08-26,-0.000292,-0.000631,0.002194,0.001908,-0.000812,393.85,3677289850.00,6713
1991-08-27,-0.000906,-0.001122,0.000021,-0.000071,-0.002006,393.06,3673211660.00,6714
1991-08-28,0.008422,0.008287,0.006739,0.006698,0.009108,396.64,3703678470.00,6713
1991-08-29,0.000028,-0.000002,0.002995,0.002969,-0.000429,396.47,3704401260.00,6713
1991-08-30,-0.001435,-0.001679,0.003200,0.003101,-0.002623,395.43,3698731620.00,6711
1991-09-03,-0.007347,-0.007472,-0.003144,-0.003207,-0.008295,392.15,3671187970.00,6705
1991-09-04,-0.005382,-0.005499,-0.002558,-0.002620,-0.005559,389.97,3651498550.00,6711
1991-09-05,-0.002508,-0.002537,0.000238,0.000209,-0.002128,389.14,3642811890.00,6712
1991-09-06,0.000119,0.000096,0.001691,0.001665,-0.000103,389.10,3643091220.00,6713
1991-09-09,-0.000995,-0.001404,-0.000036,-0.000292,-0.001362,388.57,3638256540.00,6716
1991-09-10,-0.010083,-0.010426,-0.006563,-0.006726,-0.010320,384.56,3599894960.00,6712
1991-09-11,0.001800,0.001789,0.001402,0.001373,0.001378,385.09,3606342280.00,6712
1991-09-12,0.006593,0.006568,0.005507,0.005500,0.005843,387.34,3630094670.00,6712
1991-09-13,-0.008549,-0.008578,0.000488,0.000466,-0.009681,383.59,3598443820.00,6710
1991-09-16,0.004198,0.004124,-0.000553,-0.000634,0.005709,385.78,3614003510.00,6711
1991-09-17,-0.000361,-0.000438,-0.000129,-0.000205,-0.000726,385.50,3612600430.00,6713
1991-09-18,0.003527,0.003517,0.003252,0.003239,0.003735,386.94,3625156160.00,6711
1991-09-19,0.003243,0.003222,0.005234,0.005217,0.001602,387.56,3638591860.00,6715
1991-09-20,0.002261,0.002127,0.006278,0.006249,0.000929,387.92,3641109400.00,6725
1991-09-23,-0.004277,-0.004318,-0.002002,-0.002076,-0.005156,385.92,3625297230.00,6724
1991-09-24,0.004591,0.004223,0.001866,0.001503,0.004638,387.71,3641082480.00,6728
1991-09-25,-0.001444,-0.001508,0.002182,0.002132,-0.002141,386.88,3635707810.00,6729
1991-09-26,-0.000196,-0.000201,0.003213,0.003194,-0.001008,386.49,3635216440.00,6730
1991-09-27,-0.001547,-0.001553,0.000865,0.000844,-0.001527,385.90,3629865030.00,6731
1991-09-30,0.005512,0.005292,0.003947,0.003884,0.005079,387.86,3675768000.00,6734
1991-10-01,0.002719,0.002673,0.001359,0.001153,0.003455,389.20,3685978540.00,6737
1991-10-02,-0.002361,-0.002373,-0.000598,-0.000629,-0.002415,388.26,3678072720.00,6731
1991-10-03,-0.008870,-0.008888,-0.003945,-0.003953,-0.009762,384.47,3645746430.00,6739
1991-10-04,-0.005721,-0.006106,-0.000299,-0.000368,-0.008401,381.24,3623367970.00,6736
1991-10-07,-0.005612,-0.005698,-0.005339,-0.005426,-0.004564,379.50,3602328340.00,6736
1991-10-08,0.002624,0.002502,0.002109,0.001984,0.003083,380.67,3611855470.00,6736
1991-10-09,-0.008432,-0.008439,-0.002790,-0.002813,-0.010166,376.80,3581047710.00,6737
1991-10-10,0.007061,0.007049,0.001010,0.000984,0.009952,380.55,3607160890.00,6742
1991-10-11,0.003056,0.002894,0.004441,0.004374,0.002365,381.45,3619199420.00,6751
1991-10-14,0.011955,0.011955,0.006057,0.006057,0.013160,386.47,3660738370.00,6746
1991-10-15,0.011922,0.011868,0.006657,0.006619,0.011747,391.01,3705145310.00,6750
1991-10-16,0.006814,0.006801,0.007882,0.007869,0.004578,392.80,3730592680.00,6748
1991-10-17,-0.002361,-0.002389,0.000436,0.000396,-0.002240,391.92,3722042920.00,6751
1991-10-18,0.001829,0.001817,0.005793,0.005781,0.001480,392.50,3729472450.00,6751
1991-10-21,-0.005529,-0.005609,0.000213,0.000164,-0.006318,390.02,3709360300.00,6753
1991-10-22,-0.003832,-0.003860,0.000658,0.000630,-0.005615,387.83,3695207110.00,6753
1991-10-23,-0.000460,-0.000463,0.000247,0.000235,0.000284,387.94,3693232540.00,6750
1991-10-24,-0.007669,-0.007672,-0.004424,-0.004450,-0.007398,385.07,3665681500.00,6758
1991-10-25,-0.002843,-0.002951,-0.000372,-0.000559,-0.002259,384.20,3655463280.00,6765
1991-10-28,0.011439,0.011232,0.004369,0.004239,0.013847,389.52,3696748310.00,6765
1991-10-29,0.005907,0.005713,0.003411,0.003351,0.005032,391.48,3718529710.00,6767
1991-10-30,0.005325,0.005310,0.006553,0.006497,0.003781,392.96,3738041100.00,6765
1991-10-31,0.001294,0.001285,0.007580,0.007555,-0.001272,392.46,3743886820.00,6764
1991-11-01,-0.002711,-0.002755,0.000563,0.000532,-0.002905,391.32,3733213060.00,6760
1991-11-04,-0.002984,-0.003648,-0.001686,-0.001876,-0.002658,390.28,3719356250.00,6756
1991-11-05,-0.002225,-0.002610,0.000627,0.000563,-0.004023,388.71,3708874030.00,6757
1991-11-06,0.002803,0.002616,0.003658,0.003631,0.003241,389.97,3720144870.00,6762
1991-11-07,0.009026,0.008907,0.008263,0.008213,0.009616,393.72,3754346290.00,6768
1991-11-08,0.000282,-0.000207,0.003710,0.003412,-0.002108,392.89,3754465770.00,6772
1991-11-11,0.001565,0.001565,0.002162,0.002162,0.000585,393.12,3760529210.00,6774
1991-11-12,0.008718,0.008656,0.005316,0.005282,0.009208,396.74,3793187800.00,6778
1991-11-13,0.001393,0.001312,0.000919,0.000901,0.001689,397.41,3798260940.00,6779
1991-11-14,-0.000983,-0.001073,0.002022,0.001972,-0.000654,397.15,3794768580.00,6783
1991-11-15,-0.034069,-0.034083,-0.019151,-0.019167,-0.036586,382.62,3666474270.00,6781
1991-11-18,0.005141,0.004840,-0.003085,-0.003188,0.006848,385.24,3683919730.00,6775
1991-11-19,-0.015426,-0.015464,-0.017609,-0.017640,-0.015108,379.42,3625784240.00,6771
1991-11-20,-0.001212,-0.001270,0.006671,0.006648,-0.002346,378.53,3622895460.00,6777
1991-11-21,0.004238,0.004211,0.005409,0.005384,0.004042,380.06,3637877180.00,6784
1991-11-22,-0.009163,-0.009463,-0.004931,-0.005170,-0.010314,376.14,3605416610.00,6790
1991-11-25,-0.003025,-0.003268,-0.003854,-0.003982,-0.002127,375.34,3593278150.00,6787
1991-11-26,0.004763,0.004741,-0.001629,-0.001652,0.006980,377.96,3609216770.00,6781
1991-11-27,-0.001972,-0.002094,0.000868,0.000803,-0.003731,376.55,3605044540.00,6798
1991-11-29,-0.001413,-0.001482,0.004865,0.004823,-0.003532,375.22,3598931380.00,6795
1991-12-02,0.013489,0.013129,-0.002884,-0.003051,0.016470,381.40,3643605570.00,6789
1991-12-03,0.000811,0.000622,0.000549,0.000486,-0.001154,380.96,3646655490.00,6795
1991-12-04,-0.001293,-0.001409,0.000900,0.000829,-0.002336,380.07,3641702020.00,6798
1991-12-05,-0.005039,-0.005095,-0.002601,-0.002635,-0.007051,377.39,3624847220.00,6806
1991-12-06,0.003774,0.003750,0.002624,0.002595,0.004531,379.10,3637145060.00,6797
1991-12-09,-0.002034,-0.002312,-0.005420,-0.005661,-0.002216,378.26,3628768910.00,6797
1991-12-10,-0.001235,-0.001548,-0.005686,-0.005848,-0.000952,377.90,3623719940.00,6797
1991-12-11,-0.002004,-0.002021,-0.004190,-0.004236,-0.000529,377.70,3616172980.00,6793
1991-12-12,0.008720,0.008691,0.005165,0.005142,0.010193,381.55,3649137530.00,6801
1991-12-13,0.007073,0.007047,0.007142,0.007083,0.007653,384.47,3676595920.00,6800
1991-12-16,0.001531,0.001438,0.001787,0.001671,-0.000026,384.46,3681779260.00,6793
1991-12-17,-0.004858,-0.004974,-0.005526,-0.005583,-0.004474,382.74,3664101740.00,6797
1991-12-18,0.001109,0.001095,-0.001197,-0.001228,0.001933,383.48,3668769860.00,6800
1991-12-19,-0.003845,-0.003864,-0.002470,-0.002499,-0.002503,382.52,3656357660.00,6803
1991-12-20,0.009688,0.009635,0.001757,0.001607,0.011816,387.04,3691240520.00,6802
1991-12-23,0.022189,0.022163,0.009023,0.008953,0.025269,396.82,3773964500.00,6804
1991-12-24,0.008170,0.007613,0.008913,0.008479,0.006325,399.33,3802094540.00,6800
1991-12-26,0.013938,0.013877,0.010790,0.010738,0.013798,404.84,3854911110.00,6802
1991-12-27,0.006093,0.005881,0.007241,0.007176,0.004002,406.46,3878558220.00,6805
1991-12-30,0.020303,0.020295,0.012477,0.012459,0.021355,415.14,3957497000.00,6803
1991-12-31,0.006064,0.006061,0.015295,0.015285,0.004697,417.09,3998499680.00,6804
1992-01-02,-0.000592,-0.000618,0.011374,0.011350,0.000408,417.26,3989234980.00,6796
1992-01-03,0.005579,0.005566,0.011236,0.011230,0.004985,419.34,4011589540.00,6797
1992-01-06,0.000018,-0.000331,0.010594,0.010490,-0.003291,417.96,4010223650.00,6793
1992-01-07,0.000525,0.000476,0.007992,0.007966,-0.001340,417.40,4012154470.00,6795
1992-01-08,0.003954,0.003946,0.009794,0.009773,0.001677,418.10,4027983170.00,6795
1992-01-09,0.002775,0.002618,0.013328,0.013181,-0.001172,417.61,4038447900.00,6794
1992-01-10,-0.005939,-0.005956,0.001929,0.001906,-0.006010,415.10,4014453380.00,6791
1992-01-13,-0.000875,-0.000930,0.004934,0.004866,-0.001831,414.34,4010698620.00,6792
1992-01-14,0.013024,0.012994,0.012941,0.012920,0.014722,420.44,4062956810.00,6794
1992-01-15,0.002916,0.002863,0.011521,0.011504,0.000785,420.77,4075412950.00,6794
1992-01-16,-0.005337,-0.005378,0.006103,0.006054,-0.006084,418.21,4053529350.00,6794
1992-01-17,0.001255,0.001191,0.007406,0.007373,0.001554,418.86,4058716870.00,6798
1992-01-20,-0.005989,-0.005989,0.004745,0.004745,-0.005969,416.36,4033645110.00,6794
1992-01-21,-0.011051,-0.011088,-0.007654,-0.007677,-0.008935,412.64,3989688920.00,6798
1992-01-22,0.013444,0.013431,0.010411,0.010398,0.013305,418.13,4044220500.00,6801
1992-01-23,-0.004011,-0.004023,0.004636,0.004630,-0.007581,414.96,4027626430.00,6803
1992-01-24,0.001265,0.001253,0.006622,0.006602,0.001253,415.48,4034628990.00,6807
1992-01-27,-0.001468,-0.001707,0.005063,0.004841,-0.001179,414.99,4027332830.00,6804
1992-01-28,0.000131,0.000008,0.005310,0.005233,-0.000072,414.96,4028586930.00,6807
1992-01-29,-0.009785,-0.009842,-0.001150,-0.001173,-0.011134,410.34,3990093450.00,6812
1992-01-30,0.004172,0.004156,0.005177,0.005152,0.003144,411.63,4007659260.00,6816
1992-01-31,-0.004810,-0.004851,0.004681,0.004667,-0.006899,408.79,3988867300.00,6815
1992-02-03,0.002604,0.002362,0.004491,0.004371,0.001810,409.53,3999079430.00,6817
1992-02-04,0.009858,0.009536,0.007020,0.006909,0.010549,413.85,4037409020.00,6808
1992-02-05,0.002355,0.002028,0.006616,0.006550,-0.000024,413.84,4045511420.00,6810
1992-02-06,0.000532,0.000328,0.005779,0.005756,-0.000048,413.82,4047029200.00,6814
1992-02-07,-0.005349,-0.005498,0.003053,0.003033,-0.006597,411.09,4025084270.00,6807
1992-02-10,0.004783,0.004278,0.003005,0.002697,0.006519,413.77,4042195690.00,6805
1992-02-11,0.000312,0.000225,0.002716,0.002675,-0.000024,413.76,4043256760.00,6808
